game_id,round_id,role_id,llm_alignment,player_roles,public_history,prior_summary_gold,discussion_log,matrix_tactic_scale
G041,5,P1,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P2
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:N
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P2: ""If I'm evil, I don't pass the final two quests to hand Good the win; the obvious reality is that P4 sabotaged Quest 2 and P5 sabotaged Quest 3.""

P3: ""Exactly, and just look at the voting record: P4 and P5 were the only ones desperately voting to reject the very teams that just won us the game. My final read is firmly on P4 and P5 as the evil pair.""

P4: ""I know I didn't fail Quest 2, so that immediately locks in P2, and since P5 has been genuinely trying to solve this with me, that leaves P3 for the Quest 3 fail. I'm putting my final bet on P2 and P3.""

P5: ""The structural math from the early rounds hasn't changed: the Quest 2 fail isolates P2 from P4, and the Quest 3 fail isolates P3 from P5, while their late-game passes were just forced survival tactics. The only logical pair that explains both of those guaranteed failure points is P2 and P3.""","{
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G042,5,P1,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P3
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P3: ""Notice how I was on the final winning mission and it passed flawlessly, which proves I was innocent all along and the real evil duo has to be P4 and P5 since they were on the failed Round 4.""

P5: ""Exactly, the only reason Round 4 failed is because P4 and P2 controlled it, while my pass on Round 2 shows I've been helping from the start, so P2 and P4 are the obvious traitors.""

P4: ""The math is actually undeniable across the whole game: P3 failed Round 3 with P1, and P5 failed Round 4 with P2 and me. Since P1, P2, and I have clean passes anchoring our history, P3 and P5 are the two Evil players.""

P2: ""That tracks perfectly with my perspective; since I know my own alignment and we've verified P1's innocence through consistent early passes, the process of elimination logically leaves P3 and P5 as the saboteurs.""","{
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}"
G043,5,P1,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 5
 Leader: P3
 Team: P1, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P4: ""I proved my loyalty by passing Quest 1 and now passing Quest 5 to win us the game, but let's not ignore the glaring fact that P2 was on exactly both failed missions; my final read is definitively P2 and P5.""

P5: ""Exactly, P4 and I have both been on successful passing teams that helped us win, while P2 is the literal common denominator in every single failure, so my final deduction is P2 along with P3 for covering for them.""

P2: ""I know I look absolutely terrible because I was on those failed quests, but I honestly just voted how I thought the group wanted me to for testing purposes, and since P1 and P3 are completely proven Good by Quest 3, by process of elimination my final answer has to be P4 and P5.""

P3: ""P4 only passed Quest 5 to try and salvage some credibility at the end, but the structural evidence is undeniable: Quest 2's fail isolates P5, Quest 4's fail isolates P4, so I am locking in P4 and P5 as the evil pair.""","{
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G044,5,P1,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P4
 Team: P1, P2, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P2: ""Since I was on every single passing quest that won us this game, the undeniable truth is that P5 failed Quest 1 and P4 failed Quest 2. Any other reading just ignores the actual results.""

P3: ""Yeah, P2 and I passed Quest 4 when we easily could have ended it, which confirms we're good. The only logical conclusion left is that P5 and P4 are the evil team who failed those first two missions.""

P4: ""Well, I know my own alignment, and since P1 was on all the passing quests with me, the Quest 2 fail had to be P3. P2 passing lately doesn't erase their Quest 1 fail, so my final read is that the evils are P2 and P3.""

P5: ""The quest sets give us the exact answer: Quest 1 failed with {P2,P5} and Quest 2 with {P1,P3,P4}. Since I know my own alignment, P2 is our first evil, and since P4 just proved themselves on this final pass, P3 is the second.""","{
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G045,5,P1,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P5
 Team: P2, P4, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P3: ""Everyone is obsessing over me being on Quest 3, but the actual undeniable fact is that P4 was on literally every single failed mission in this game and pushed hard to control the votes! My final read is that P4 and P1 are the evil team working together to frame me.""

P2: ""We pulled off the win, but looking at the board, P1 was on the very first fail and P4 was right there on the second fail, so I have to agree that P1 and P4 are the most logical evil pair. I've been on the passing teams that carried us, so it definitely isn't me.""

P4: ""That's a nice attempt at deflection, but the objective evidence shows P3 is mathematically locked from the Quest 3 fail since I know I'm good, and cross-referencing that with the Quest 1 fail squarely implicates P2. P2 and P3 are undeniably the two evil players who tried to ride the late passes to hide.""

P5: ""P4's reasoning is completely sound, as the only way both the Quest 1 and Quest 3 fails make sense without contradicting each other is if the remaining players on those teams are the saboteurs. I am absolutely locking in P2 and P3 as our evil players based on that clear deduction.""","{
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}"
G046,5,P1,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P2
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P5: ""The biggest tell right here at the end is that P4 was the only person to vote against our winning team, clearly trying to derail it to get their final fail. Based on that and the Round 1 disaster, I'm locking in P3 and P4 as the two evils.""

P2: ""Exactly, and since I personally picked this team and it passed to win us the game, it mathematically proves I’m completely good. The only possible answer now is that P4 and P5 set up that Round 4 fail together and tried to frame the rest of us.""

P4: ""I voted 'no' on this team simply because it felt incredibly risky to put both Round 1 suspects on the final mission, but I'm glad it somehow worked out. Since I know I'm good and P5 was the variable on that Round 4 fail, my final read is that the evil team is P2 and P5.""

P3: ""Let's just look at the concrete evidence: Round 1's fail confirms one of me or P2 is evil, and Round 4's fail isolated the second evil to either P4 or P5. Since P2 is desperately trying to clear themselves using a single pass while ignoring the structural math, the undeniable evil pair is P2 and P5.""","{
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G047,5,P1,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P3
 Team: P2, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P5: ""The undisputed truth of this game is that P1 is the single common denominator on every failed quest, while the consecutive passes in rounds four and five happened exactly when P1 was benched. Based on that hard undeniable fact, my final conclusion is that P1 and P2 are the evil players who tried to manipulate the middle rounds.""

P3: ""P5 is completely right to emphasize that P1 was on both fails but none of the late passes, which is the most glaring statistical reality of the entire board. I'm officially naming P1 and P4 as the evil team, since P4 set up that first pass just to build unearned trust for the mid-game sabotages.""

P4: ""I've been going back and forth in my head trying to make sense of the overlaps, because I know I'm good, and when I was with P1 we passed, but then the fails happened exactly when P5 and P3 got added into the mix. So logically, since our pass core secured the win today, I'm absolutely locking in my final read as P3 and P5 being the ones who slipped those fails in.""

P2: ""The empirical evidence is actually quite clear: the sabotages solely occurred in rounds two and three when P5 and P3 respectively entered the teams, whereas the core group passed every other mission. I am definitively naming P3 and P5 as the evil players based entirely on these clean compositional facts.""","{
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G048,5,P1,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P2
 Team: P2, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P3: ""I passed Quest 5 to prove my loyalty, so if I were Evil, why wouldn't I just fail this to win the game? Think about it; the real Evil team has to be P2 and P4 who have been controlling the votes all game.""

P5: ""Notice how P2 pushed so aggressively to lock in their 'perfect' Quest 2 trio, only for Quest 4 to fail the moment they got comfortable. My final read is that P2 and P4 are the actual saboteurs who just set P3 and me up to take the fall.""

P2: ""P3, you passed this last quest because you knew failing it would be an obvious death sentence, but you already showed your hand when you sabotaged Quest 4. The data points remain steady: the quests only failed when we added P5 in Quest 3 and P3 in Quest 4, meaning you two are the evils.""

P4: ""Let's lay out the definitive facts for the final record: our core of P1, P2, and myself passed Quest 2 cleanly, and the fails perfectly track the exact rounds P5 and P3 were introduced. P3 throwing a pass at the end doesn't erase the math; P3 and P5 are objectively our two Evil players.""","{
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G049,5,P1,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P3
 Team: P1, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P2: ""P3 only led that final team to a pass so they could secure the win and frame me, conveniently ignoring how they set up the board all game. The real Evil duo is obviously P3 and P4, and they just used this last quest to completely cover their tracks.""

P5: ""Don't forget the vote records: P4 approved every single failed team without hesitation, which is exactly how an Evil player hides in plain sight. I'm fully locking in P4 and P3 as the Evil team based on their voting behavior.""

P4: ""Voting to approve teams early on is just how we gather information, but the actual mission sabotage results are what we need to logically follow. Since P2 was on both failed quests and P5 was on the first one, the most rational conclusion is that P2 and P5 are Evil.""

P3: ""The objective data is absolutely definitive: Q1, Q3, and Q5 all passed with our core group, entirely isolating P2 and P5 as the common denominators on the Q2 and Q4 sabotages. The factual evidence leaves no room for doubt; P2 and P5 are unequivocally the Evil players.""","{
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G050,5,P1,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P2
 Team: P1, P2, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P4: ""Game over and we won, but looking back at Q2, it's pretty obvious P2 was the one who tanked it before hiding on the passing teams, so my final read is P2 and P3 as the evils.""

P3: ""To be fair, P2 being on that Q2 fail and then conveniently appearing on the last two passes is the exact textbook definition of an evil player passing for credibility, making my final read P2 and P5.""

P2: ""The public record leaves no room for debate: Q3, Q4, and Q5 all passed perfectly with a core of P1, P2, and P5. The only players completely excluded from that winning streak were P3 and P4, who precisely map to the Q1 and Q2 fails, locking them in as the evil team.""

P5: ""The logic holds perfectly; keeping P3 and P4 isolated from the team gave us exactly three clean passes in a row. It makes complete sense that P3 and P4 are the two evils, since any other combination entirely contradicts the objective mission data.""","{
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""}
}"
G081,5,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P5
 Team: P1, P2, P5
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P5: ""Well, P2 was on the first and last failures, and P4 engineered that 'safe' trio just to set up the Round 4 sabotage when I finally got added. I'm locking in P2 and P4 as the evil team that played us from the start.""

P3: ""I don't know about that, because P2 passed with us in Round 2, and the only people who were the 'new' variables on the failed teams were P1 and P5. I'm pretty sure the evil team just has to be P1 and P5.""

P4: ""P3 is exactly right; the process of elimination is absolute here because P3 and I are proven good by the passes, leaving P5 as the Round 4 saboteur and P1 as the Round 1 saboteur. P1 and P5 are the only logically possible evil pair based on the quest outcomes.""

P1: ""It's convenient you completely skip over the fact that P2 was on two failed quests and happily approved this final team, while P3 was the only one who voted no today. That voting pattern points directly to P2 and P3 coordinating this whole disaster.""","{
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G082,5,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P5
 Team: P1, P3, P5
 Votes: P1:Y P2:N P3:Y P4:Y P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P3: ""The only undeniable fact on the board is that P2 aggressively voted 'no' against every single team that actually managed to pass. That pristine record of obstruction, combined with P5 dragging down two separate failed quests, proves to me that P2 and P5 are our evil pair.""

P4: ""P1, you're completely ignoring the fact that P5 forced that terrible Quest 2 lineup in the first place and then immediately started pointing fingers when it failed. It's honestly crazy you're letting them rewrite history like this, because P5 and P2 have obviously been coordinating since round one.""

P5: ""I know I didn't fail Quest 2 or Quest 5, so looking at the player overlaps, P4 has to be the one who failed the second quest. And since P3 was on both the first and last failed quests, my final conclusion is that P3 and P4 are the two evil players.""

P1: ""Wait, I was on Quests 1, 3, 4, and 5, and it's just so overwhelming because P3 was with me on all of them, which means they passed two and failed two, which is just really complicated to track. But since I know I'm good, and P4 was on the failed Quest 2 without me or P3, I'm just going to have to conclude it's P3 and P4, even though these shifting teams make my head spin.""","{
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Adversarial"",""tactic"":""Gaslighting"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""}
}"
G083,5,P2,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P1
 Team: P1, P2, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P1: ""Well, that's the game; the undeniable fact here is that P2 was on both the Quest 1 and Quest 5 failures, using the Quest 4 pass to set up the final sabotage. My final read is P2 and P3 as the evil team.""

P4: ""Exactly, P2 being the common denominator on those failed bookend quests tells the whole story. I'm definitely naming P2 and P3 as the evil players here.""

P5: ""Nice try, but I know I didn't fail this final quest, which leaves P1 as the saboteur for Quests 1 and 5 since P2's voting pattern was actually trying to warn us. Add in Quest 3 where P4 had to be the one failing it over P3, and my final deduction is definitively P1 and P4.""

P3: ""That adds up perfectly, P5; I know I'm good, so P4 was absolutely the one who tanked Quest 3. P1 and P4 are the evil team, no question about it.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}"
G084,5,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P1
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P4: ""Looking at the entire board, Quest 3 failed with P3, Quest 4 failed with P5, and now Quest 5 failed with P3 again; the only logical conclusion is that P3 and P5 are the evil duo who infiltrated our passed teams.""

P3: ""If I were actually evil, why would I pass Quest 2 just to supposedly fail later and make myself the most obvious target? I'm telling you, P1 and P4 orchestrated this whole thing to set me up.""

P5: ""It's funny how P1 was on the last two fails but somehow completely escapes your logic, P4; it's obvious to me that P1 and P4 are the real saboteurs who played us all.""

P1: ""Listen, I know I was on the last two fails, but if you look at the exact progression, me and P2 were completely clean on Quest 1, then P3 passed 2 but failed 3 and 5, while P5 failed 4, meaning the only consistent variables bringing fails to our core are exactly P3 and P5.""","{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G085,5,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P3
 Team: P2, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:N
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P3: ""Notice how P5 was the only one to vote 'no' on this final team, right as P2 finally dropped the act and threw the mission. I'm locking in P2 and P5 as the evil duo.""

P4: ""Exactly, P5 led the failed second quest and perfectly timed that dissent today to look clean while their partner P2 sabotaged us. It's definitely P2 and P5.""

P5: ""I voted no because I realized putting P3 and P4 on the same team was a guaranteed fail given the heat on them from earlier rounds. My final answer is that P3 and P4 are the evil players.""

P1: ""If you just look at the board, P3 was on two failed quests and P4 was on two failed quests, while I was on the only passes. The evil players are obviously P3 and P4.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}"
G086,5,P2,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Evil""}","Round: 5
 Leader: P2
 Team: P1, P2, P4
 Votes: P1:Y P2:Y P3:N P4:Y P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P5: ""The most critical detail everyone is ignoring is that P1 was on both Q2 and Q5 when they failed, establishing a direct pattern of sabotage; my final conclusion is that P1 and P3 are our actual Evil pair.""

P4: ""I had nothing to do with that fail, P1 and P2 just brought me along to set me up again like they did in Q2! It's obvious to me now that P1 and P2 have been working together to frame me this entire game.""

P1: ""The mission record provides absolute clarity: our core of {P1, P2, P3} generated clean passes on Q1 and Q4, whereas every single failure only occurred when either P4 or P5 was added to the team, confirming they are the two Evil players.""

P3: ""P1 is completely right, because the only structural difference between our clean pass on Q4 and this final failure on Q5 was swapping me out for P4, which logically cements P4 and P5 as the evil team.""","{
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}"
